ID,cuis
ROCO_00660,C1696103;C1561542;C0412555;C0441633;C0041618
ROCO_00664,C2707265;C0817096;C0024109
ROCO_00665,C0015726;C0027530;C0034579;C0423899;C1507248;C1261259;C0009924;C0441633;C0040405;C4300092
ROCO_00666,C0687028;C0772294;C0607422;C0700124;C1837463;C0221198;C1550227;C1546708;C0771936;C0751437;C1696103;C1322279;C0549207;C0376152
ROCO_00667,C0015726;C0227665;C1261259;C0423899
ROCO_00671,C0015726;C0000726;C1696103;C1261259;C0423899
ROCO_00672,C0028778
ROCO_00673,C1306645;C1962945;C1548003;C0043299
ROCO_00674,C4300092;C0040395;C1696103;C0034579;C0751438;C0040405
ROCO_00675,C0040405;C0034579;C0040395;C4300092
ROCO_00677,C1548003;C1962945;C0043299;C1306645
ROCO_00679,C0015726;C0043299;C2707265;C1962945;C1548003;C1261259;C0423899;C0771936;C0035139;C1306645;C0376152;C0024109;C0796494;C0817096;C1546708;C1837463
ROCO_00681,C0040395;C0034579;C0006104;C0040405;C4300092
ROCO_00683,C0043299;C1306645;C1548003
ROCO_00684,C0040395;C1696103;C0034579;C0751438;C0025066;C0005847;C0040405;C4300092
ROCO_00689,C1306645;C1963113;C1962945;C0016658;C1837463;C0043299;C0376152;C1546708
ROCO_00690,C0817096
ROCO_00692,C0772294;C0221198
ROCO_00693,C2242558;C0040395;C0040405;C0034579;C1551379;C0374082;C0700185;C0018827;C0333581
ROCO_00694,C0751437;C1696103;C0935598;C0030797
ROCO_00695,C0728940;C1552858;C0423899;C0015252;C0007876;C1546708;C0771936;C1837463
ROCO_00696,C0042449;C0015811
ROCO_00698,C0087111;C0817096;C0018827;C0018787;C0027530;C2355627;C0376152;C0262950
ROCO_00699,C1553386
ROCO_00700,C1963113;C0016658;C1561543;C1561542;C0376495
ROCO_00701,C0772294;C0412555;C0041618;C0023884;C0441633;C0221198
ROCO_00702,C2985765
ROCO_00703,C1837463;C1546708;C0771936;C0751438;C0376152
ROCO_00709,C0079595;C0231881
ROCO_00710,C1837463;C0006104;C0376152;C1546708;C0771936
ROCO_00712,C0228505;C0441633
ROCO_00713,C0023884
ROCO_00714,C0040395;C0011334;C1696103;C0221198;C0027651;C0034579;C0772294;C4300092;C0040405
ROCO_00715,C0043299;C1306645;C1548003
ROCO_00718,C0228505;C1552858;C0015252;C1837463;C0007876;C0023884;C0376152;C0441633;C0728940;C0771936;C1546708
ROCO_00720,C1322279;C1696103;C0687028;C0700124;C1837463;C0376152;C1550227;C1546708;C0771936
ROCO_00721,C0205400;C0817096
ROCO_00722,C0034579
ROCO_00724,C0027530;C1837463;C0376152;C1546708
ROCO_00725,C0015726;C1261259;C0423899;C0025066;C0024109
ROCO_00726,C0412555
ROCO_00728,C1306645;C1962945;C1548003;C0043299;C0817096
ROCO_00729,C0015726;C0028778;C0003483;C1261259;C0423899;C1837463;C0018792;C0018827;C1546708;C0771936
ROCO_00731,C0040395;C0034579;C0441633;C0040405;C4300092
ROCO_00732,C0027651
ROCO_00733,C1306645;C1962945;C1548003;C0043299
ROCO_00734,C0043299;C1306645
ROCO_00735,C1696103;C0549207;C0000726
ROCO_00737,C0015726;C0751437;C3244072;C0549207;C1261259;C0423899;C0771936;C0006104;C0376152;C2985765;C1546708;C1837463
ROCO_00738,C0015726;C0013516;C1261259;C0423899;C0183129
ROCO_00739,C0015726;C1553386;C1261259;C0423899;C0018787
ROCO_00740,C0231881;C2985765
ROCO_00741,C0024947;C0772294;C0004454;C0221198
ROCO_00742,C0043299;C1962945;C1306645;C0262950
ROCO_00743,C0015726;C2707265;C1261259;C0423899;C0018787;C2355627;C0024109;C0018827
ROCO_00745,C0015726;C0205400;C1306645;C1962945;C1548003;C1261259;C0423899;C0043299;C0817096;C0024109
ROCO_00746,C0751437;C0013516;C0183129
ROCO_00748,C1306645;C1963113;C0016658;C1962945;C1548003;C1561543;C0043299
ROCO_00749,C1963113;C0016658
ROCO_00752,C0079595;C0231881
ROCO_00753,C2707265;C3891555;C4255126;C0002978;C1548816
ROCO_00754,C1837463;C0376152;C1546708
ROCO_00755,C0023884;C0000726
ROCO_00756,C1963113
ROCO_00758,C1507248;C0009924;C1696103
ROCO_00759,C0040395;C0034579;C0607422;C0040405;C4300092
ROCO_00760,C0013687;C1546613
ROCO_00761,C1561542
ROCO_00762,C0772294;C0441633;C0221198
ROCO_00763,C1306645;C1963113;C1962945;C1548003;C0016658;C0043299;C0015811
ROCO_00764,C0087111;C1561543;C0030797
ROCO_00765,C1306645;C1548003;C1962945;C0043299;C0150312
ROCO_00766,C1837463;C0376152;C1546708;C0771936
ROCO_00768,C3891555;C4255126;C1553386;C0002978;C1548816;C0018787;C0003842
ROCO_00769,C0040395;C0687028;C0221198;C0034579;C0772294;C4300092;C1550227;C0040405
ROCO_00771,C1696103
ROCO_00772,C0728940;C1552858;C0030274;C0015252;C0007876
ROCO_00774,C0221874;C1962945;C1548003;C0043299;C1306645
ROCO_00775,C1561542
ROCO_00776,C1553386
ROCO_00777,C1507248;C0027651;C1837463;C0376152;C0009924;C1546708;C0771936
ROCO_00778,C0221874;C0935598;C1696103;C1837463;C0041618;C0376152;C1546708
ROCO_00779,C0034579
ROCO_00783,C0772294
ROCO_00784,C0015726;C1261259;C0027651;C0423899;C0376152;C1837463;C0441633;C1546708
ROCO_00786,C1306645;C1962945;C1548003;C1561542;C0043299
ROCO_00787,C0751437;C0015811
ROCO_00788,C0027651;C0002978;C0038351
ROCO_00789,C1306645;C1962945;C1548003;C1561542;C0043299
ROCO_00790,C0015726;C1261259;C0002978;C0423899;C1548816;C1507248;C3891555;C0009924;C4255126;C0003842
ROCO_00793,C4300092;C0028778;C0040395;C1322279;C0034579;C0205400;C2985765;C0040405;C0700124
ROCO_00794,C1507248;C0009924
ROCO_00795,C1550227
ROCO_00798,C0751437
ROCO_00800,C0751438;C0231881
ROCO_00801,C0030797;C0441633
ROCO_00803,C0040395;C0034579;C0040405
ROCO_00804,C0040395;C1696103;C0034579;C0000726;C0040405
ROCO_00805,C0040395;C0003483;C0034579;C0025066;C0817096;C0441633;C0040405
ROCO_00807,C0015726;C1261259;C0423899;C1561542;C1561543;C0796494;C0441633
ROCO_00808,C0000726
ROCO_00809,C0015726;C1261259;C0423899
ROCO_00810,C0028778;C0687028;C0015252;C1550227;C0728940
ROCO_00813,C0441633;C0027651
ROCO_00814,C1552858;C0728940;C0015252
ROCO_00815,C0015726;C1261259;C0423899;C0006104
ROCO_00817,C0015726;C1261259;C0003483;C0423899;C0376152;C1546708;C1837463
ROCO_00818,C0034579;C0040395;C4300092
ROCO_00819,C0013604;C1837463;C0006104;C0376152;C1546708
ROCO_00820,C1963113;C0016658
ROCO_00822,C1553386
ROCO_00823,C0015726;C1261259;C0423899;C0025066;C0817096
ROCO_00824,C0015726;C1261259;C0423899;C0771936;C2985765;C1546708;C1837463
ROCO_00825,C0751437;C1696103;C0935598;C0751438
ROCO_00826,C1837463;C1546708;C0771936
ROCO_00828,C0015726;C1261259;C0423899;C0441633;C0231881
ROCO_00829,C4255126;C0027651;C0002978;C1548816;C0005847;C3891555
ROCO_00832,C0817096
ROCO_00834,C0043299;C1306645;C1548003;C1962945
ROCO_00836,C1306645;C0027530;C1962945;C1548003
ROCO_00839,C1306645;C1962945;C1548003;C0016658
ROCO_00840,C0227665;C0022646;C0005847;C0041618
ROCO_00843,C1837463;C1546708;C0771936
ROCO_00844,C1548003;C1962945;C0772294;C0043299;C1306645
ROCO_00846,C0687028;C1550227
ROCO_00848,C0018827;C0006104;C1561543
ROCO_00849,C2242558;C0374082;C1551379;C0700185;C0441633;C0333581
ROCO_00850,C1306645;C1963113;C1962945;C1548003;C0016658;C0043299
ROCO_00851,C0013687;C0043299;C1962945;C1548003;C1546613;C0018787;C1306645;C0817096;C0024109
ROCO_00852,C1696103
ROCO_00853,C0228505;C1837463;C0023884;C0376152;C0607422;C0796494;C1546708;C0771936
ROCO_00854,C0441633
ROCO_00856,C0772294;C0006104;C0150312
ROCO_00858,C0040395;C0034579;C4300092;C0441633;C0040405
ROCO_00859,C0015726;C1261259;C0772294;C0002978;C0423899;C1837463;C0376152;C0796494;C1546708;C0221198;C0771936
ROCO_00860,C0040395;C0003483;C1507248;C0034579;C1696103;C0000726;C0009924;C0040405;C4300092
ROCO_00861,C0018787;C0817096
ROCO_00863,C1306645;C1962945;C1548003;C1561543;C0376495;C0043299;C0087111
ROCO_00864,C1837463;C0376152;C1546708;C0771936
ROCO_00865,C0772294;C0441633;C0221198
ROCO_00866,C0000726
ROCO_00867,C0376495;C0087111
ROCO_00869,C0015726;C1306645;C1962945;C1548003;C0221198;C1261259;C0423899;C0043299;C0772294
ROCO_00870,C0817096
ROCO_00871,C0079595;C0231881
ROCO_00872,C1546708;C0376152;C0771936
ROCO_00873,C1696103;C1553386;C1837463;C0376152;C1546708
ROCO_00874,C1306645;C1962945;C1548003;C0043299
ROCO_00875,C0441633
ROCO_00876,C1306645;C0027530;C1962945;C1548003;C1837463;C0043299;C0376152;C1546708
ROCO_00877,C0000726;C0441633
ROCO_00878,C1696103;C0030274;C1837463;C0376152;C1546708
ROCO_00879,C1552858;C0003483;C0015252;C0007876;C0000726;C0728940
ROCO_00880,C0013687;C0796494;C1546613
ROCO_00882,C1306645;C1963113;C1962945;C1548003;C0016658;C0043299
ROCO_00884,C0040395;C0030274;C0034579;C0087111;C0040405;C4300092
ROCO_00885,C1837463;C1306645;C0376152;C1546708
ROCO_00888,C0728940;C1552858;C0015252;C0006104;C0007876
ROCO_00891,C0935598;C1963113
ROCO_00892,C1837463;C0376152;C1546708
ROCO_00893,C0040395;C0002978;C0751438;C0025066
ROCO_00895,C0015726;C1306645;C1962945;C1548003;C1261259;C0423899;C0043299
ROCO_00896,C0040395;C0034579;C0205400;C0040405;C4300092
ROCO_00897,C0013687;C1546613;C0817096
ROCO_00898,C0013516;C0183129;C0018827
ROCO_00899,C1963113;C0034579;C0016658
ROCO_00900,C0027651;C0817096;C0796494
ROCO_00901,C1306645;C1548003;C1962945;C0772294;C1561542;C0043299;C0221198
ROCO_00902,C0772294;C0751438;C0025066;C0231881;C0221198
ROCO_00904,C0700124;C0002978;C0771936;C0005847;C0376152;C1837463;C1546708
ROCO_00905,C0079595;C0231881
ROCO_00907,C0772294;C0227665;C0607422;C0221198
ROCO_00908,C0043299;C1306645;C1548003
ROCO_00909,C0015726;C0027530;C1261259;C0024947;C0549207;C0423899;C1696103;C0004454
ROCO_00911,C1837463;C0376152;C0441633;C1546708;C0771936
ROCO_00912,C1306645;C1962945;C1548003;C0043299
ROCO_00913,C1306645;C2707265;C1962945;C1548003;C0013604;C0376495;C0043299;C0087111;C0024109;C0817096
ROCO_00914,C0015726;C1963113;C0042449;C0016658;C0423899;C1837463;C0376152;C1546708;C1261259
ROCO_00917,C0751437;C0221874;C1696103;C1837463;C0376152;C1546708;C0771936
ROCO_00919,C1507248;C1837463;C0376152;C0009924;C1546708;C0771936
ROCO_00920,C1963113;C0034579
ROCO_00921,C4300092;C0040395;C0034579;C1837463;C0376152;C0000726;C1546708;C0441633;C0040405
ROCO_00922,C1696103;C0041618
ROCO_00923,C0043299;C0003483;C1548003;C1962945;C0035139;C1306645;C0817096
ROCO_00924,C1548003;C1962945;C0043299;C1306645
ROCO_00927,C4300092;C0040395;C0030274;C0034579;C0772294;C0227665;C0221198;C0441633;C0040405;C0022646
ROCO_00928,C0021853
ROCO_00930,C0015726;C0011334;C1261259;C0423899;C2355627;C0018792;C0018827
ROCO_00931,C0027651
ROCO_00932,C0227665;C0022646
ROCO_00933,C0011334;C0004454;C1837463;C0376152;C1546708;C0771936
ROCO_00935,C0040395;C0042449;C0034579;C0023884;C0000726;C0796494;C0040405;C4300092
ROCO_00937,C1561543
ROCO_00938,C0013604;C0376495;C1696103;C0018827;C0231881
ROCO_00939,C0015726;C1261259;C0423899;C0079595
ROCO_00940,C0025066;C0817096
ROCO_00941,C0728940;C0015252;C0007876;C2985765;C1552858
ROCO_00942,C0772294
ROCO_00943,C0041618;C0000726
ROCO_00944,C0221874;C1696103;C0935598;C0549207;C0376152;C0231881;C1837463;C0771936;C1546708
ROCO_00945,C0687028;C0030274;C1696103;C1550227
ROCO_00946,C0018787;C0817096;C0376152;C1546708;C1837463;C0262950
ROCO_00948,C1306645;C1962945;C1548003;C0043299
ROCO_00949,C1552858;C0015252;C0007876;C0607422;C0728940
ROCO_00950,C1837463;C0376152;C0024109;C1546708
ROCO_00951,C0040395;C0042449;C0003483;C0002978;C0549207;C0751438;C0000726
ROCO_00954,C1548003;C1962945;C0772294;C1561542;C0043299;C1306645
ROCO_00957,C0231519;C0240795;C1962945;C0556030;C0043299;C1306645;C0817096
ROCO_00959,C0935598;C0027651
ROCO_00960,C3244072;C1709311;C0030797;C0441633
ROCO_00961,C0015726;C1306645;C0817096;C1962945;C1548003;C1261259;C0423899;C1837463;C0043299;C0023884;C0021853;C0376152;C0150312;C1546708
ROCO_00963,C0002978;C0040395;C0003483;C4255126;C0034579;C1548816;C1837463;C3891555;C0376152;C1546708;C0040405;C4300092
ROCO_00964,C0015726;C0150312;C0423899;C0015811;C1553386;C1261259
ROCO_00965,C1306645;C1962945;C1548003;C1561543;C0043299
ROCO_00966,C4300092;C0040395;C0687028;C0034579;C1837463;C0376152;C0607422;C1550227;C0441633;C0040405;C1546708;C0771936
ROCO_00970,C0040395;C0034579;C0021853;C2985765;C0441633;C0040405
ROCO_00971,C0015726;C0441633;C1261259
ROCO_00972,C1507248;C0009924;C0817096
ROCO_00974,C1696103;C0041618;C0441633
ROCO_00975,C0015726;C1306645;C1962945;C0423899;C1261259;C0043299;C1548003
ROCO_00980,C0013516;C0183129;C2355627;C0018792;C0018827
ROCO_00981,C0035139;C0003842
ROCO_00982,C1696103;C0412555;C0041618;C0000726
ROCO_00983,C0015726;C1261259;C0024947;C0042449;C0423899;C0751438;C0004454;C0018792
ROCO_00984,C0013516;C0771936;C0183129;C1837463;C0376152;C1546708
ROCO_00985,C0042449;C0030274;C0687028;C1550227
ROCO_00986,C0687028;C1550227
ROCO_00987,C0040395;C1696103;C0040405;C0027651;C0034579;C4300092
ROCO_00988,C0030274;C0027651
ROCO_00989,C0796494;C0228505;C0817096
ROCO_00993,C0549207
ROCO_00994,C0024947;C1553386;C1696103;C0412555;C0004454;C0041618;C0205400
ROCO_00996,C0015726;C0423899
ROCO_00997,C0043299;C1306645;C1548003
ROCO_00999,C1306645;C1962945;C1548003
ROCO_01000,C1696103;C1837463;C0376152;C1546708
ROCO_01002,C0015252;C0728940
ROCO_01003,C0015726;C0751437;C1553386;C0002978;C0423899;C0018787;C1261259
ROCO_01004,C1837463;C1546708;C0003842;C0771936
ROCO_01005,C0817096
ROCO_01008,C0015726;C0935598;C1553386;C1261259;C0423899
ROCO_01009,C0228505;C2242558;C0041618;C0374082;C3244072;C1551379;C0700185;C0333581
ROCO_01014,C0015726;C0728940;C1507248;C0423899;C1261259;C0015252;C1837463;C0007876;C0205400;C1552858;C0376152;C0009924;C1546708;C0771936
ROCO_01016,C0751437;C1696103
ROCO_01019,C0087111
ROCO_01020,C0772294;C0006104
ROCO_01021,C0240795;C0556030;C1696103;C0231519
ROCO_01023,C0013687;C0935598;C1546613;C0817096
ROCO_01025,C4300092;C0027530;C0040395;C0034579;C0771936;C1837463;C0376152;C1546708;C0441633;C0040405
ROCO_01026,C1306645;C1548003;C1962945;C0043299
ROCO_01027,C0035139
ROCO_01030,C1837463;C0021853;C1546708;C0771936
ROCO_01031,C0228505;C0023884
ROCO_01033,C0025066;C0817096;C0024109
ROCO_01034,C2242558;C0374082;C1551379;C1837463;C0006104;C0376152;C0700185;C0333581;C1546708
ROCO_01035,C4300092;C0040395;C0027651;C0034579;C1837463;C1553386;C0376152;C0000726;C2985765;C0441633;C0040405;C1546708
ROCO_01036,C1306645;C0027530;C1963113;C1962945;C1548003;C0016658
ROCO_01039,C0013516;C0700124;C2355627;C0183129;C1322279;C0018827
ROCO_01042,C0751437;C0441633
ROCO_01043,C0549207;C2707265;C0018787;C0005847;C0817096
ROCO_01044,C0013687;C0015726;C1546613;C0423899;C1261259;C0935598
ROCO_01045,C0040395;C0030274;C0034579;C0038351;C0040405;C4300092
ROCO_01046,C0015726;C1963113;C1261259;C0016658;C0423899;C0030797
ROCO_01049,C0034579;C0040395;C1696103;C0441633;C0040405;C4300092
ROCO_01050,C0024109
ROCO_01051,C0015726;C1696103;C0935598;C0027651;C1261259
ROCO_01052,C0011334
ROCO_01053,C0015726;C0231519;C0240795;C1962945;C0556030;C1261259;C0423899;C0043299;C1306645;C0817096;C1548003;C0150312
ROCO_01056,C0013604;C0205400;C0376152;C1546708;C1837463;C0771936
ROCO_01058,C0205400;C0003483;C1553386;C1696103;C1551379;C0018787;C0374082;C2242558;C0700185;C0231881
ROCO_01059,C1553386;C0412555;C0041618
ROCO_01060,C0231881
ROCO_01061,C0015726;C0441633;C1261259
ROCO_01064,C1306645;C1962945;C0043299
ROCO_01065,C1696103;C1507248;C1709311;C0025066;C0817096;C1550227;C0009924;C0751438
ROCO_01067,C0015726;C1261259;C0423899;C0030797
ROCO_01068,C0006104;C0231881;C0079595
ROCO_01069,C0015726;C1261259;C0423899;C0607422
ROCO_01070,C0728940;C1696103;C1507248;C0015252;C0009924
ROCO_01071,C0817096;C0024109
ROCO_01072,C1306645;C1962945;C1548003;C1553386;C0043299
ROCO_01073,C1306645;C1548003;C1962945;C0376495;C0043299;C0000726
ROCO_01074,C0015726;C0817096;C1261259;C0423899;C1837463;C0025066;C0376152;C0024109;C1546708
ROCO_01075,C0015726;C1261259;C0002978;C0423899;C0751438;C0006104;C0376152;C1546708;C1837463;C0771936
ROCO_01078,C1306645;C1962945;C1548003;C0043299
ROCO_01080,C0079595;C0006104
ROCO_01085,C0687028;C1550227
ROCO_01086,C0015726;C3244072;C1261259;C0700124;C1837463;C0025066;C0423899;C1322279;C1546708;C0771936;C0042449;C0549207;C0005847;C0376152
ROCO_01088,C0043299;C0087111;C1962945;C1548003;C0376495;C1306645
ROCO_01090,C1306645;C1962945;C1548003;C0043299
ROCO_01091,C1306645;C1962945;C1548003
ROCO_01092,C0015726;C0817096;C0027651;C1261259
ROCO_01095,C0015726;C1261259;C0002978;C0423899
ROCO_01097,C0027530;C0687028;C0772294;C1550227;C0441633;C0221198
ROCO_01098,C0015726;C1261259;C0423899;C1306645
ROCO_01099,C1696103;C1837463;C0376152;C1546708;C0771936
ROCO_01100,C1696103
ROCO_01102,C0002978;C0015252;C0087111;C0817096;C0796494;C0376495;C0040405;C4300092;C1837463;C0728940;C1552858;C0034579;C0040395;C1546708;C0771936;C0751437;C0027651;C0376152
ROCO_01103,C0376152;C1546708;C1837463;C0262950
ROCO_01104,C1306645;C1962945;C1548003;C1561542;C0376495;C0043299;C0087111;C0817096
ROCO_01105,C1837463;C0376152;C1546708
ROCO_01106,C1552858;C0728940;C0015252
ROCO_01107,C0015726;C1261259;C0042449;C0423899
ROCO_01108,C0040395;C0042449;C0034579;C4300092;C0441633;C0040405
ROCO_01109,C1306645;C1962945;C1548003;C0030797;C0043299
ROCO_01111,C1550227;C0079595
ROCO_01112,C0002978;C4255126;C1553386;C1548816;C1837463;C3891555;C0376152;C1546708
ROCO_01113,C0027651
ROCO_01114,C0441633
ROCO_01115,C1322279;C0687028;C0700124;C0376152;C1550227;C1546708;C1837463;C0771936
ROCO_01116,C1696103;C0376495;C2985765;C1546708;C0771936;C1837463
ROCO_01117,C0441633;C1561542
ROCO_01119,C0040395;C0034579;C1837463;C0376152;C0607422;C1546708;C0040405;C4300092
ROCO_01120,C0040395;C0034579;C0441633;C0040405;C4300092
ROCO_01121,C0228505;C1837463;C0376152;C0024109;C1546708
ROCO_01122,C1696103;C0027651;C0441633
ROCO_01125,C0227665;C0022646;C0003842
ROCO_01126,C0002978
ROCO_01127,C0035139
ROCO_01128,C0015726;C0087111;C0423899;C1696103;C1261259;C0376495
ROCO_01129,C0728940;C1696103;C0027651;C0015252;C0007876;C1552858
ROCO_01130,C0228505;C0772294;C0006104
ROCO_01131,C0412555;C0041618;C0376152;C1546708;C1837463;C0022646
ROCO_01133,C1553386
ROCO_01134,C0040395;C0034579;C0441633;C0040405;C4300092
ROCO_01135,C0015726;C0042449;C1696103;C1261259;C0423899;C1837463;C0023884;C0376152;C1546708;C0771936
ROCO_01137,C0015726;C0043299;C0751438;C1962945;C1837463;C1963113;C0016658;C0423899;C1548003;C1546708;C0771936;C1261259;C0041618;C1306645
ROCO_01138,C0231881
ROCO_01139,C0035139
ROCO_01141,C0030797
ROCO_01142,C0015726;C0228505;C1696103;C1261259;C0423899
ROCO_01143,C0687028;C0015252;C0007876;C1552858;C0728940;C1507248;C1550227;C0003842;C0009924
ROCO_01145,C3891555;C4255126;C0002978;C1548816;C1837463;C0376152;C1546708;C0003842;C0022646
ROCO_01146,C1696103;C0772294;C0018787;C0221198
ROCO_01147,C0015726;C0817096;C1261259;C0423899
ROCO_01148,C1306645;C1962945;C1548003;C0043299
ROCO_01150,C2985765;C0751438;C0018787;C0376152;C1546708;C1837463
ROCO_01151,C1306645;C1548003;C1962945;C0043299;C0817096
ROCO_01152,C0015726;C1553386;C1261259;C0423899;C0041618;C0003842
ROCO_01153,C1507248;C0009924;C0441633
ROCO_01155,C0015726;C2707265;C1261259;C0042449;C0423899;C0018792;C0024109
ROCO_01156,C0015726;C1261259;C0423899;C2355627
ROCO_01157,C1306645;C1962945;C1548003
ROCO_01158,C0376495;C0087111
ROCO_01159,C0228505;C2707265;C0817096;C0024109
ROCO_01161,C1963113
ROCO_01162,C0043299;C1306645;C1548003
ROCO_01163,C0015726;C0751437;C1261259;C1696103;C0003483;C0002978;C0423899;C0771936;C0018787;C0376152;C1546708;C1837463
ROCO_01166,C2242558;C1551379;C1837463;C0374082;C0376152;C0700185;C0333581;C1546708;C0771936
ROCO_01168,C1306645;C1962945;C1548003;C0030797;C0043299
ROCO_01169,C1696103;C0005847
ROCO_01170,C1507248;C1696103;C0771936;C1837463;C0376495;C2985765;C0376152;C0009924;C1546708
ROCO_01172,C0040395;C1507248;C0034579;C0796494;C0009924;C0441633;C0040405;C4300092;C0003842
ROCO_01173,C1696103;C0412555
ROCO_01174,C0015726;C0024947;C0034579;C0423899;C0004454
ROCO_01177,C0043299;C1306645;C1548003
ROCO_01178,C0040395;C0034579;C0441633;C0040405
ROCO_01179,C0015726;C1261259;C4255126;C0002978;C0423899;C1548816;C0751438;C0018787;C3891555
ROCO_01181,C0015726;C1306645;C1962945;C1548003;C1261259;C0423899;C0043299;C0015811
ROCO_01184,C0015726;C1507248;C0376152;C1261259;C0423899;C0030797;C1837463;C0009924;C1546708;C0771936
ROCO_01185,C4300092;C0040395;C0221198;C0034579;C0772294;C1837463;C0006104;C0376152;C1546708;C0441633;C0040405;C0262950
ROCO_01186,C0772294;C0441633;C0221198
ROCO_01187,C0038351
ROCO_01188,C1696103
ROCO_01190,C1696103;C1837463;C0376152;C1546708;C0262950
ROCO_01191,C0015726;C0751437;C1261259
ROCO_01193,C1507248;C0009924
ROCO_01195,C0751437;C1561542
ROCO_01196,C0043299;C1962945;C1963113;C0016658;C1548003;C0015811;C0751438
ROCO_01197,C0015252;C0021853;C1552858;C1837463;C0728940;C0022646;C0030274;C0227665;C0038351;C1546708;C0771936;C0027651;C1561543;C0023884;C0376152
ROCO_01198,C0376495;C0006104;C0796494;C0751438
ROCO_01199,C1322279;C0687028;C0700124;C0412555;C0041618;C0796494;C0023884;C1550227
ROCO_01200,C1696103;C0018787;C0079595;C2355627;C0018827
ROCO_01201,C0013687;C1546613;C0817096
ROCO_01202,C1696103;C0549207
ROCO_01204,C0015726;C1306645;C1261259;C0423899;C0043299
ROCO_01205,C0441633;C0022646
ROCO_01206,C1561543;C1561542
ROCO_01207,C0000726
ROCO_01208,C0041618
ROCO_01209,C0751437;C0013516;C0003483;C0772294;C0183129;C1837463;C0376152;C0441633;C0221198;C1546708
ROCO_01210,C0027530;C0796494
ROCO_01211,C0441633
ROCO_01212,C0018827;C0028778;C2707265;C0042449;C1696103;C0935598;C2985765;C1507248;C2355627;C0018792;C0024109;C0009924
ROCO_01216,C0549207;C0227665;C1837463;C0376152;C0817096;C1546708;C0022646;C0771936
ROCO_01217,C1306645;C1548003;C1962945;C1561542;C0376495;C0043299;C0087111;C0817096;C0024109
ROCO_01218,C0015726;C1553386;C1261259;C0423899
ROCO_01220,C0015726;C1261259;C1696103;C0423899;C0751438
ROCO_01221,C0751437;C0034579
ROCO_01222,C0030797
ROCO_01223,C0015726;C1261259;C0423899
ROCO_01224,C0015726;C0728940;C0423899;C0015252;C1261259;C0817096;C0441633
ROCO_01227,C0041618;C0751438
ROCO_01229,C0015726;C1261259;C0040395;C1696103;C0034579;C0423899;C1561542;C1837463;C0376152;C1546708;C0040405;C4300092
ROCO_01230,C0041618
ROCO_01232,C1837463;C1546708;C0771936;C1553386
ROCO_01234,C0015726;C1261259;C0423899;C0376152;C0441633;C1837463;C1546708;C0771936
ROCO_01237,C1306645;C1962945;C1548003;C0043299
